Chunk,Dok³adnoœæ,Czu³oœæ,Precyzja,Swoistoœæ,F1,Zbalansowana dok³adnoœæ,Œrednia geometryczna
189,0.64,0.5,0.2777777777777778,0.675,0.35714285714285715,0.5875,0.5809475019311126
190,0.4,0.2,0.037037037037037035,0.4222222222222222,0.0625,0.3111111111111111,0.2905932629027116
191,0.78,0.0,0.0,0.975,0.0,0.4875,0.0
192,0.3,1.0,0.125,0.2222222222222222,0.2222222222222222,0.6111111111111112,0.4714045207910317
193,0.8,0.0,nan,1.0,0.0,0.5,0.0
194,0.6,0.5,0.25,0.625,0.3333333333333333,0.5625,0.5590169943749475
195,0.38,0.8181818181818182,0.23684210526315788,0.2564102564102564,0.3673469387755102,0.5372960372960374,0.45802861241434445
196,0.88,0.0,nan,1.0,0.0,0.5,0.0
197,0.74,0.0,0.0,0.8604651162790697,0.0,0.43023255813953487,0.0
198,0.62,0.13333333333333333,0.25,0.8285714285714286,0.1739130434782609,0.48095238095238096,0.33237958793552663
